"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Gem1.Gem1","0","12","12","1","6.229209","0","22"
"/Game/Rose_Assets/Textures/Tome_Closed/tome_ver_3/Tome3.Tome3","0","43","11","1","19.215023","0","168"
"/Game/Rose_Assets/Textures/Sign/Transmutation_sign/Tavern/tavern.tavern","0","43","11","1","18.547100","0","181"
"/Game/Rose_Assets/Textures/Market_stall/Version_3/drape3.drape3","0","43","11","1","17.946066","0","181"
"/Game/Rose_Assets/Textures/Market_stall/Version_2/drape2.drape2","0","30","10","1","12.381583","0","83"
"/Game/Rose_Assets/Textures/Jug1/Jug.Jug","0","43","11","1","18.054659","0","181"
"/Game/Rose_Assets/Textures/Crocks/crock2.crock2","0","43","10","1","18.025465","0","160"
"/Game/Rose_Assets/Textures/Bunting/v3/bunting3.bunting3","0","43","11","1","18.168596","0","177"
"/Game/Rose_Assets/Models/Demonstration_files/Open_tome_backing.Open_tome_backing","0","12","12","1","6.293108","0","14"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Diamond1.Diamond1","0","12","12","1","6.581317","0","14"
"/Game/Rose_Assets/Textures/Bunting/v2/bunting2.bunting2","0","43","11","1","20.677681","0","212"
"/Game/Enemy/Orc/Texture_Orc/Texture_Orc/Orc_Body.Orc_Body","0","24","10","1","12.110511","0","66"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Jug1.Jug1","0","12","12","1","6.397526","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/B_FBody.B_FBody","0","12","12","1","7.368744","0","14"
"/Game/Rose_Assets/Models/Demonstration_files/Floor_base.Floor_base","0","12","12","1","7.114154","0","14"
"/Game/Rose_Assets/Models/Demonstration_files/Tome_pages.Tome_pages","0","12","12","1","5.982017","0","14"
"/Game/Rose_Assets/Models/Demonstration_files/Tome_backing.Tome_backing","0","12","1","1","0.000000","0","30"
"/Game/Rose_Assets/Models/Demonstration_files/Corner_pillar.Corner_pillar","0","12","12","1","6.234126","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/Right_corner_segment.Right_corner_segment","0","12","12","1","5.922143","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/Right_roof_body.Right_roof_body","0","12","12","1","7.349149","0","20"
"/Game/Rose_Assets/Models/Demonstration_files/Middle_endpoint.Middle_endpoint","0","12","12","1","6.279530","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/Middle_roof_body1.Middle_roof_body1","0","12","12","1","5.604254","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/Middle_roof_connector.Middle_roof_connector","0","12","12","1","7.456333","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/Left_corner_segment1.Left_corner_segment1","0","12","12","1","6.513057","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/Left_roof_body.Left_roof_body","0","12","12","1","5.681670","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/Left_roof_connector.Left_roof_connector","0","12","12","1","6.689712","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/Open_tome_pages.Open_tome_pages","0","12","12","1","7.729846","0","14"
"/Game/Rose_Assets/Models/Demonstration_files/B_handle.B_handle","0","12","12","1","6.414039","0","20"
"/Game/Rose_Assets/Models/Demonstration_files/Barrel_wood.Barrel_wood","0","12","12","1","6.075395","0","22"
"/Game/Rose_Assets/Models/Demonstration_files/Barrel_support_rings.Barrel_support_rings","0","12","8","1","6.502701","0","34"
"/Game/Rose_Assets/Models/Building_segments/Window_segments/Shutter_cover.Shutter_cover","0","12","12","1","7.151793","0","14"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Hay/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Drying_Meat/Drying_Meat/PM3D_Ring3D1.PM3D_Ring3D1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Martyna_outside_models/Martyna_assets/Models___textures/Drying_Meat/Drying_Meat/PolySphere.PolySphere","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/lambert1.lambert1","0","12","12","1","0.000000","0","12"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Tall_Thin_Bottle1.Tall_Thin_Bottle1","0","12","12","1","6.224030","0","20"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Tall_Pot1.Tall_Pot1","0","12","12","1","6.053432","0","22"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Square_Bottle1.Square_Bottle1","0","12","12","1","6.292727","0","22"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Short_Pot1.Short_Pot1","0","12","12","1","6.161257","0","22"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Scale1.Scale1","0","12","12","1","6.156659","0","22"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Coin1.Coin1","0","12","12","1","6.846891","0","22"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Chest_Open1.Chest_Open1","0","12","12","1","6.131330","0","22"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Chest_Closed.Chest_Closed","0","12","12","1","6.364465","0","18"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Legged_Pot1.Legged_Pot1","0","12","12","1","6.609449","0","20"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Dish1.Dish1","0","12","12","1","6.728339","0","22"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Chest_Bottle1.Chest_Bottle1","0","12","12","1","7.038914","0","14"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Bulb_Bottle1.Bulb_Bottle1","0","12","12","1","6.074143","0","14"
"/Game/Rose_Assets/Ethan_assets/Ethan_Models/Bottle1.Bottle1","0","12","12","1","6.275904","0","16"
"/Game/MainCharacter/Animations/MixamoAnimations/MixamoMesh/Space_Character.Space_Character","0","24","10","1","11.359003","0","82"
"/Game/MainCharacter/Animations/MixamoAnimations/MixamoMesh/PolySphere2_9.PolySphere2_9","0","24","10","1","11.026899","0","62"
"/Game/MainCharacter/Animations/MixamoAnimations/MixamoMesh/PolySphere2_11.PolySphere2_11","0","24","6","1","10.347116","0","64"
"/Game/MainCharacter/Animations/MixamoAnimations/MixamoMesh/Neck5.Neck5","0","24","10","1","10.349051","0","68"
